point_index,point_lat,point_lon
191,55.710982797979796,37.61509754545454
192,55.710982797979796,37.61702484848485
193,55.710982797979796,37.61895215151515
194,55.710982797979796,37.62087945454545
195,55.710982797979796,37.62280675757575
196,55.710982797979796,37.624734060606066
197,55.710982797979796,37.62666136363636
198,55.710982797979796,37.636297878787865
199,55.710982797979796,37.63822518181818
200,55.710982797979796,37.64015248484848
201,55.710982797979796,37.64207978787879
202,55.710982797979796,37.64400709090909
203,55.710982797979796,37.64593439393939
204,55.710982797979796,37.64786169696968
205,55.710982797979796,37.66135281818181
206,55.710982797979796,37.66328012121212
207,55.710982797979796,37.66520742424242
208,55.710982797979796,37.667134727272725
209,55.710982797979796,37.669062030303024
210,55.710982797979796,37.67098933333333
211,55.710982797979796,37.67291663636364
212,55.710982797979796,37.67484393939394
213,55.71188474747475,37.521587
214,55.71188474747475,37.523514303030296
215,55.71188474747475,37.58133339393939
216,55.71188474747475,37.583260696969695
217,55.71188474747475,37.585188
218,55.71188474747475,37.587115303030295
219,55.71188474747475,37.59675181818181
220,55.71188474747475,37.598679121212115
221,55.71188474747475,37.60060642424242
222,55.71188474747475,37.60253372727273
223,55.71188474747475,37.60446103030303
224,55.71188474747475,37.60638833333333
225,55.71188474747475,37.60831563636364
226,55.71188474747475,37.610242939393935
227,55.71188474747475,37.61217024242424
228,55.71188474747475,37.61409754545454
229,55.71188474747475,37.61602484848485
230,55.71188474747475,37.61795215151515
231,55.71188474747475,37.619879454545455
232,55.71188474747475,37.62180675757576
233,55.71188474747475,37.62373406060606
234,55.71188474747475,37.62566136363636
235,55.71188474747475,37.62758866666667
236,55.71188474747475,37.63722518181818
237,55.71188474747475,37.63915248484847
238,55.71188474747475,37.64107978787879
239,55.71188474747475,37.643007090909094
240,55.71188474747475,37.64493439393939
241,55.71188474747475,37.646861696969694
242,55.71188474747475,37.66035281818181
243,55.71188474747475,37.66228012121211
244,55.71188474747475,37.66420742424242
245,55.71188474747475,37.66613472727273
246,55.71188474747475,37.66806203030303
247,55.71188474747475,37.66998933333333
248,55.71188474747475,37.67191663636363
249,55.71188474747475,37.67384393939393
250,55.7127866969697,37.522587
251,55.7127866969697,37.580406090909094
252,55.7127866969697,37.58233339393938
253,55.7127866969697,37.584260696969686
254,55.7127866969697,37.58618799999999
255,55.7127866969697,37.595824515151506
256,55.7127866969697,37.59775181818181
257,55.7127866969697,37.59967912121211
258,55.7127866969697,37.60160642424242
259,55.7127866969697,37.603533727272726
260,55.7127866969697,37.60546103030303
261,55.7127866969697,37.60738833333333
262,55.7127866969697,37.60931563636363
263,55.7127866969697,37.61124293939393
264,55.7127866969697,37.61317024242424
265,55.7127866969697,37.61509754545454
266,55.7127866969697,37.61702484848485
267,55.7127866969697,37.61895215151515
268,55.7127866969697,37.62087945454545
269,55.7127866969697,37.62280675757575
270,55.7127866969697,37.624734060606066
271,55.7127866969697,37.62666136363636
272,55.7127866969697,37.636297878787865
273,55.7127866969697,37.63822518181818
274,55.7127866969697,37.64015248484848
275,55.7127866969697,37.64207978787879
276,55.7127866969697,37.64400709090909
277,55.7127866969697,37.64593439393939
278,55.7127866969697,37.64786169696968
279,55.7127866969697,37.66135281818181
280,55.7127866969697,37.66328012121212
281,55.7127866969697,37.66520742424242
282,55.7127866969697,37.667134727272725
283,55.7127866969697,37.669062030303024
284,55.7127866969697,37.67098933333333
285,55.7127866969697,37.67291663636364
286,55.7127866969697,37.67484393939394
287,55.713688646464654,37.521587
288,55.713688646464654,37.523514303030296
289,55.713688646464654,37.58133339393939
290,55.713688646464654,37.583260696969695
291,55.713688646464654,37.585188
292,55.713688646464654,37.587115303030295
293,55.713688646464654,37.59675181818181
294,55.713688646464654,37.598679121212115
295,55.713688646464654,37.60060642424242
296,55.713688646464654,37.60253372727273
297,55.713688646464654,37.60446103030303
298,55.713688646464654,37.60638833333333
299,55.713688646464654,37.60831563636364
300,55.713688646464654,37.610242939393935
301,55.713688646464654,37.61217024242424
302,55.713688646464654,37.61409754545454
303,55.713688646464654,37.61602484848485
304,55.713688646464654,37.61795215151515
305,55.713688646464654,37.619879454545455
306,55.713688646464654,37.62180675757576
307,55.713688646464654,37.62373406060606
308,55.713688646464654,37.62566136363636
309,55.713688646464654,37.62758866666667
310,55.713688646464654,37.63722518181818
311,55.713688646464654,37.63915248484847
312,55.713688646464654,37.64107978787879
313,55.713688646464654,37.643007090909094
314,55.713688646464654,37.64493439393939
315,55.713688646464654,37.646861696969694
316,55.713688646464654,37.65071630303029
317,55.713688646464654,37.66035281818181
318,55.713688646464654,37.66228012121211
319,55.713688646464654,37.66420742424242
320,55.713688646464654,37.66613472727273
321,55.713688646464654,37.66806203030303
322,55.713688646464654,37.66998933333333
323,55.713688646464654,37.67191663636363
324,55.713688646464654,37.67384393939393
325,55.714590595959606,37.522587
326,55.714590595959606,37.524514303030294
327,55.714590595959606,37.5264416060606
328,55.714590595959606,37.5283689090909
329,55.714590595959606,37.53029621212121
330,55.714590595959606,37.572696878787866
331,55.714590595959606,37.57462418181818
332,55.714590595959606,37.57655148484847
333,55.714590595959606,37.58811530303029
334,55.714590595959606,37.5900426060606
335,55.714590595959606,37.591969909090906
336,55.714590595959606,37.59389721212121
337,55.714590595959606,37.60546103030303
338,55.714590595959606,37.60738833333333
339,55.714590595959606,37.60931563636363
340,55.714590595959606,37.61124293939393
341,55.714590595959606,37.61317024242424
342,55.714590595959606,37.61509754545454
343,55.714590595959606,37.61702484848485
344,55.714590595959606,37.61895215151515
345,55.714590595959606,37.62087945454545
346,55.714590595959606,37.62280675757575
347,55.714590595959606,37.624734060606066
348,55.714590595959606,37.62666136363636
349,55.714590595959606,37.628588666666666
350,55.714590595959606,37.63051596969697
351,55.714590595959606,37.63244327272727
352,55.714590595959606,37.63437057575757
353,55.714590595959606,37.64400709090909
354,55.714590595959606,37.64593439393939
355,55.714590595959606,37.649789
356,55.714590595959606,37.6517163030303
357,55.714590595959606,37.65364360606061
358,55.714590595959606,37.655570909090905
359,55.714590595959606,37.65749821212121
360,55.714590595959606,37.659425515151504
361,55.714590595959606,37.66135281818181
362,55.714590595959606,37.66328012121212
363,55.714590595959606,37.66520742424242
364,55.714590595959606,37.667134727272725
365,55.714590595959606,37.669062030303024
366,55.714590595959606,37.67098933333333
367,55.714590595959606,37.67291663636364
368,55.714590595959606,37.67484393939394
369,55.71549254545455,37.521587
370,55.71549254545455,37.523514303030296
371,55.71549254545455,37.5254416060606
372,55.71549254545455,37.5273689090909
373,55.71549254545455,37.52929621212121
374,55.71549254545455,37.5312235151515
375,55.71549254545455,37.57169687878788
376,55.71549254545455,37.57362418181818
377,55.71549254545455,37.575551484848475
378,55.71549254545455,37.57747878787878
379,55.71549254545455,37.5890426060606
380,55.71549254545455,37.59096990909091
381,55.71549254545455,37.59289721212121
382,55.71549254545455,37.59482451515152
383,55.71549254545455,37.60446103030303
384,55.71549254545455,37.60638833333333
385,55.71549254545455,37.60831563636364
386,55.71549254545455,37.610242939393935
387,55.71549254545455,37.61217024242424
388,55.71549254545455,37.61409754545454
389,55.71549254545455,37.61602484848485
390,55.71549254545455,37.61795215151515
391,55.71549254545455,37.619879454545455
392,55.71549254545455,37.62180675757576
393,55.71549254545455,37.62373406060606
394,55.71549254545455,37.62566136363636
395,55.71549254545455,37.62758866666667
396,55.71549254545455,37.62951596969697
397,55.71549254545455,37.63144327272728
398,55.71549254545455,37.63337057575757
399,55.71549254545455,37.63529787878787
400,55.71549254545455,37.64493439393939
401,55.71549254545455,37.646861696969694
402,55.71549254545455,37.65071630303029
403,55.71549254545455,37.65264360606061
404,55.71549254545455,37.65457090909091
405,55.71549254545455,37.65649821212122
406,55.71549254545455,37.65842551515153
407,55.71549254545455,37.66035281818181
408,55.71549254545455,37.66228012121211
409,55.71549254545455,37.66420742424242
410,55.71549254545455,37.66613472727273
411,55.71549254545455,37.66806203030303
412,55.71549254545455,37.66998933333333
413,55.71549254545455,37.67191663636363
414,55.71549254545455,37.67384393939393
415,55.71639449494949,37.522587
416,55.71639449494949,37.524514303030294
417,55.71639449494949,37.5264416060606
418,55.71639449494949,37.5283689090909
419,55.71639449494949,37.53029621212121
420,55.71639449494949,37.572696878787866
421,55.71639449494949,37.57462418181818
422,55.71639449494949,37.57655148484847
423,55.71639449494949,37.57847878787878
424,55.71639449494949,37.58811530303029
425,55.71639449494949,37.5900426060606
426,55.71639449494949,37.591969909090906
427,55.71639449494949,37.59389721212121
428,55.71639449494949,37.60546103030303
429,55.71639449494949,37.60738833333333
430,55.71639449494949,37.60931563636363
431,55.71639449494949,37.61124293939393
432,55.71639449494949,37.61317024242424
433,55.71639449494949,37.61509754545454
434,55.71639449494949,37.61702484848485
435,55.71639449494949,37.61895215151515
436,55.71639449494949,37.62087945454545
437,55.71639449494949,37.62280675757575
438,55.71639449494949,37.624734060606066
439,55.71639449494949,37.62666136363636
440,55.71639449494949,37.628588666666666
441,55.71639449494949,37.63051596969697
442,55.71639449494949,37.63244327272727
443,55.71639449494949,37.63437057575757
444,55.71639449494949,37.64400709090909
445,55.71639449494949,37.64593439393939
446,55.71639449494949,37.649789
447,55.71639449494949,37.6517163030303
448,55.71639449494949,37.65364360606061
449,55.71639449494949,37.655570909090905
450,55.71639449494949,37.65749821212121
451,55.71639449494949,37.659425515151504
452,55.71639449494949,37.66135281818181
453,55.71639449494949,37.66328012121212
454,55.71639449494949,37.66520742424242
455,55.71639449494949,37.667134727272725
456,55.71639449494949,37.669062030303024
457,55.71639449494949,37.67098933333333
458,55.71639449494949,37.67291663636364
459,55.71639449494949,37.67484393939394
460,55.717296444444436,37.521587
461,55.717296444444436,37.523514303030296
462,55.717296444444436,37.5254416060606
463,55.717296444444436,37.5273689090909
464,55.717296444444436,37.52929621212121
465,55.717296444444436,37.5312235151515
466,55.717296444444436,37.57169687878788
467,55.717296444444436,37.57362418181818
468,55.717296444444436,37.575551484848475
469,55.717296444444436,37.57747878787878
470,55.717296444444436,37.579406090909096
471,55.717296444444436,37.5890426060606
472,55.717296444444436,37.59096990909091
473,55.717296444444436,37.59289721212121
474,55.717296444444436,37.59482451515152
475,55.717296444444436,37.60446103030303
476,55.717296444444436,37.60638833333333
477,55.717296444444436,37.60831563636364
478,55.717296444444436,37.610242939393935
479,55.717296444444436,37.61217024242424
480,55.717296444444436,37.61409754545454
481,55.717296444444436,37.61602484848485
482,55.717296444444436,37.61795215151515
483,55.717296444444436,37.619879454545455
484,55.717296444444436,37.62180675757576
485,55.717296444444436,37.62373406060606
486,55.717296444444436,37.62566136363636
487,55.717296444444436,37.62758866666667
488,55.717296444444436,37.62951596969697
489,55.717296444444436,37.63144327272728
490,55.717296444444436,37.63337057575757
491,55.717296444444436,37.63529787878787
492,55.717296444444436,37.64493439393939
493,55.717296444444436,37.646861696969694
494,55.717296444444436,37.65071630303029
495,55.717296444444436,37.65264360606061
496,55.717296444444436,37.65457090909091
497,55.717296444444436,37.65649821212122
498,55.717296444444436,37.65842551515153
499,55.717296444444436,37.66035281818181
500,55.717296444444436,37.66228012121211
501,55.717296444444436,37.66420742424242
502,55.717296444444436,37.66613472727273
503,55.717296444444436,37.66806203030303
504,55.717296444444436,37.66998933333333
505,55.717296444444436,37.67191663636363
506,55.717296444444436,37.67384393939393
507,55.7181983939394,37.522587
508,55.7181983939394,37.524514303030294
509,55.7181983939394,37.5264416060606
510,55.7181983939394,37.5283689090909
511,55.7181983939394,37.53029621212121
512,55.7181983939394,37.55920575757576
513,55.7181983939394,37.561133060606046
514,55.7181983939394,37.56306036363636
515,55.7181983939394,37.56498766666665
516,55.7181983939394,37.56691496969697
517,55.7181983939394,37.56884227272728
518,55.7181983939394,37.57076957575757
519,55.7181983939394,37.572696878787866
520,55.7181983939394,37.57462418181818
521,55.7181983939394,37.57655148484847
522,55.7181983939394,37.57847878787878
523,55.7181983939394,37.580406090909094
524,55.7181983939394,37.58233339393938
525,55.7181983939394,37.58618799999999
526,55.7181983939394,37.595824515151506
527,55.7181983939394,37.59775181818181
528,55.7181983939394,37.59967912121211
529,55.7181983939394,37.60160642424242
530,55.7181983939394,37.603533727272726
531,55.7181983939394,37.60546103030303
532,55.7181983939394,37.60738833333333
533,55.7181983939394,37.60931563636363
534,55.7181983939394,37.61124293939393
535,55.7181983939394,37.61317024242424
536,55.7181983939394,37.61509754545454
537,55.7181983939394,37.61702484848485
538,55.7181983939394,37.61895215151515
539,55.7181983939394,37.62087945454545
540,55.7181983939394,37.62280675757575
541,55.7181983939394,37.624734060606066
542,55.7181983939394,37.62666136363636
543,55.7181983939394,37.64400709090909
544,55.7181983939394,37.64593439393939
545,55.7181983939394,37.64786169696968
546,55.7181983939394,37.65364360606061
547,55.7181983939394,37.655570909090905
548,55.7181983939394,37.65749821212121
549,55.7181983939394,37.659425515151504
550,55.7181983939394,37.66135281818181
551,55.7181983939394,37.66328012121212
552,55.7181983939394,37.66520742424242
553,55.7181983939394,37.667134727272725
554,55.7181983939394,37.669062030303024
555,55.7181983939394,37.67098933333333
556,55.7181983939394,37.67291663636364
557,55.7181983939394,37.67484393939394
558,55.71910034343434,37.521587
559,55.71910034343434,37.523514303030296
560,55.71910034343434,37.5254416060606
561,55.71910034343434,37.5273689090909
562,55.71910034343434,37.52929621212121
563,55.71910034343434,37.5312235151515
564,55.71910034343434,37.556278454545456
565,55.71910034343434,37.55820575757576
566,55.71910034343434,37.560133060606056
567,55.71910034343434,37.56206036363636
568,55.71910034343434,37.563987666666655
569,55.71910034343434,37.56591496969697
570,55.71910034343434,37.56784227272728
571,55.71910034343434,37.56976957575758
572,55.71910034343434,37.57169687878788
573,55.71910034343434,37.57362418181818
574,55.71910034343434,37.575551484848475
575,55.71910034343434,37.57747878787878
576,55.71910034343434,37.579406090909096
577,55.71910034343434,37.58133339393939
578,55.71910034343434,37.583260696969695
579,55.71910034343434,37.587115303030295
580,55.71910034343434,37.59675181818181
581,55.71910034343434,37.598679121212115
582,55.71910034343434,37.60060642424242
583,55.71910034343434,37.60253372727273
584,55.71910034343434,37.60446103030303
585,55.71910034343434,37.60638833333333
586,55.71910034343434,37.60831563636364
587,55.71910034343434,37.610242939393935
588,55.71910034343434,37.61217024242424
589,55.71910034343434,37.61409754545454
590,55.71910034343434,37.61602484848485
591,55.71910034343434,37.61795215151515
592,55.71910034343434,37.619879454545455
593,55.71910034343434,37.62180675757576
594,55.71910034343434,37.62373406060606
595,55.71910034343434,37.62566136363636
596,55.71910034343434,37.62758866666667
597,55.71910034343434,37.64493439393939
598,55.71910034343434,37.646861696969694
599,55.71910034343434,37.648789
600,55.71910034343434,37.65457090909091
601,55.71910034343434,37.65649821212122
602,55.71910034343434,37.65842551515153
603,55.71910034343434,37.66035281818181
604,55.71910034343434,37.66228012121211
605,55.71910034343434,37.66420742424242
606,55.71910034343434,37.66613472727273
607,55.71910034343434,37.66806203030303
608,55.71910034343434,37.66998933333333
609,55.71910034343434,37.67191663636363
610,55.71910034343434,37.67384393939393
611,55.720002292929294,37.522587
612,55.720002292929294,37.524514303030294
613,55.720002292929294,37.5264416060606
614,55.720002292929294,37.5283689090909
615,55.720002292929294,37.53029621212121
616,55.720002292929294,37.557278454545454
617,55.720002292929294,37.55920575757576
618,55.720002292929294,37.561133060606046
619,55.720002292929294,37.56306036363636
620,55.720002292929294,37.56498766666665
621,55.720002292929294,37.56691496969697
622,55.720002292929294,37.56884227272728
623,55.720002292929294,37.57076957575757
624,55.720002292929294,37.572696878787866
625,55.720002292929294,37.57462418181818
626,55.720002292929294,37.57655148484847
627,55.720002292929294,37.57847878787878
628,55.720002292929294,37.580406090909094
629,55.720002292929294,37.58233339393938
630,55.720002292929294,37.584260696969686
631,55.720002292929294,37.595824515151506
632,55.720002292929294,37.59775181818181
633,55.720002292929294,37.59967912121211
634,55.720002292929294,37.60160642424242
635,55.720002292929294,37.603533727272726
636,55.720002292929294,37.60546103030303
637,55.720002292929294,37.60738833333333
638,55.720002292929294,37.60931563636363
639,55.720002292929294,37.61124293939393
640,55.720002292929294,37.61317024242424
641,55.720002292929294,37.61509754545454
642,55.720002292929294,37.61702484848485
643,55.720002292929294,37.61895215151515
644,55.720002292929294,37.62087945454545
645,55.720002292929294,37.62280675757575
646,55.720002292929294,37.624734060606066
647,55.720002292929294,37.62666136363636
648,55.720002292929294,37.64400709090909
649,55.720002292929294,37.64593439393939
650,55.720002292929294,37.64786169696968
651,55.720002292929294,37.649789
652,55.720002292929294,37.6517163030303
653,55.720002292929294,37.65749821212121
654,55.720002292929294,37.659425515151504
655,55.720002292929294,37.66135281818181
656,55.720002292929294,37.66328012121212
657,55.720002292929294,37.66520742424242
658,55.720002292929294,37.667134727272725
659,55.720002292929294,37.669062030303024
660,55.720002292929294,37.67098933333333
661,55.720002292929294,37.67291663636364
662,55.720002292929294,37.67484393939394
663,55.72090424242424,37.521587
664,55.72090424242424,37.523514303030296
665,55.72090424242424,37.5254416060606
666,55.72090424242424,37.5273689090909
667,55.72090424242424,37.52929621212121
668,55.72090424242424,37.5312235151515
669,55.72090424242424,37.556278454545456
670,55.72090424242424,37.55820575757576
671,55.72090424242424,37.560133060606056
672,55.72090424242424,37.56206036363636
673,55.72090424242424,37.563987666666655
674,55.72090424242424,37.56591496969697
675,55.72090424242424,37.56784227272728
676,55.72090424242424,37.56976957575758
677,55.72090424242424,37.57169687878788
678,55.72090424242424,37.57362418181818
679,55.72090424242424,37.575551484848475
680,55.72090424242424,37.57747878787878
681,55.72090424242424,37.579406090909096
682,55.72090424242424,37.58133339393939
683,55.72090424242424,37.583260696969695
684,55.72090424242424,37.585188
685,55.72090424242424,37.59675181818181
686,55.72090424242424,37.598679121212115
687,55.72090424242424,37.60060642424242
688,55.72090424242424,37.60253372727273
689,55.72090424242424,37.60446103030303
690,55.72090424242424,37.60638833333333
691,55.72090424242424,37.60831563636364
692,55.72090424242424,37.610242939393935
693,55.72090424242424,37.61217024242424
694,55.72090424242424,37.61409754545454
695,55.72090424242424,37.61602484848485
696,55.72090424242424,37.61795215151515
697,55.72090424242424,37.619879454545455
698,55.72090424242424,37.62180675757576
699,55.72090424242424,37.62373406060606
700,55.72090424242424,37.62566136363636
701,55.72090424242424,37.62758866666667
702,55.72090424242424,37.64493439393939
703,55.72090424242424,37.646861696969694
704,55.72090424242424,37.648789
705,55.72090424242424,37.65071630303029
706,55.72090424242424,37.65264360606061
707,55.72090424242424,37.65842551515153
708,55.72090424242424,37.66035281818181
709,55.72090424242424,37.66228012121211
710,55.72090424242424,37.66420742424242
711,55.72090424242424,37.66613472727273
712,55.72090424242424,37.66806203030303
713,55.72090424242424,37.66998933333333
714,55.72090424242424,37.67191663636363
715,55.72090424242424,37.67384393939393
716,55.721806191919185,37.522587
717,55.721806191919185,37.524514303030294
718,55.721806191919185,37.5264416060606
719,55.721806191919185,37.5283689090909
720,55.721806191919185,37.53029621212121
721,55.721806191919185,37.557278454545454
722,55.721806191919185,37.55920575757576
723,55.721806191919185,37.561133060606046
724,55.721806191919185,37.56306036363636
725,55.721806191919185,37.56498766666665
726,55.721806191919185,37.56691496969697
727,55.721806191919185,37.56884227272728
728,55.721806191919185,37.57076957575757
729,55.721806191919185,37.572696878787866
730,55.721806191919185,37.57462418181818
731,55.721806191919185,37.57655148484847
732,55.721806191919185,37.57847878787878
733,55.721806191919185,37.580406090909094
734,55.721806191919185,37.58233339393938
735,55.721806191919185,37.584260696969686
736,55.721806191919185,37.58618799999999
737,55.721806191919185,37.595824515151506
738,55.721806191919185,37.59775181818181
739,55.721806191919185,37.59967912121211
740,55.721806191919185,37.60160642424242
741,55.721806191919185,37.603533727272726
742,55.721806191919185,37.60546103030303
743,55.721806191919185,37.60738833333333
744,55.721806191919185,37.60931563636363
745,55.721806191919185,37.61124293939393
746,55.721806191919185,37.61317024242424
747,55.721806191919185,37.61509754545454
748,55.721806191919185,37.61702484848485
749,55.721806191919185,37.61895215151515
750,55.721806191919185,37.62087945454545
751,55.721806191919185,37.62280675757575
752,55.721806191919185,37.624734060606066
753,55.721806191919185,37.62666136363636
754,55.721806191919185,37.64400709090909
755,55.721806191919185,37.64593439393939
756,55.721806191919185,37.64786169696968
757,55.721806191919185,37.649789
758,55.721806191919185,37.6517163030303
759,55.721806191919185,37.65364360606061
760,55.721806191919185,37.655570909090905
761,55.721806191919185,37.659425515151504
762,55.721806191919185,37.66135281818181
763,55.721806191919185,37.66328012121212
764,55.721806191919185,37.66520742424242
765,55.721806191919185,37.667134727272725
766,55.721806191919185,37.669062030303024
767,55.721806191919185,37.67098933333333
768,55.721806191919185,37.67291663636364
769,55.721806191919185,37.67484393939394
770,55.72270814141414,37.521587
771,55.72270814141414,37.523514303030296
772,55.72270814141414,37.5254416060606
773,55.72270814141414,37.5273689090909
774,55.72270814141414,37.52929621212121
775,55.72270814141414,37.5312235151515
776,55.72270814141414,37.53315081818182
777,55.72270814141414,37.535078121212116
778,55.72270814141414,37.53700542424242
779,55.72270814141414,37.556278454545456
780,55.72270814141414,37.55820575757576
781,55.72270814141414,37.560133060606056
782,55.72270814141414,37.56206036363636
783,55.72270814141414,37.563987666666655
784,55.72270814141414,37.56591496969697
785,55.72270814141414,37.56784227272728
786,55.72270814141414,37.56976957575758
787,55.72270814141414,37.57169687878788
