point_index,point_lat,point_lon,metric_rent
144,55.71008084848485,37.587115303030295,52535.0
145,55.71008084848485,37.59675181818181,44992.0
146,55.71008084848485,37.598679121212115,44992.0
147,55.71008084848485,37.60060642424242,44992.0
148,55.71008084848485,37.60253372727273,44992.0
149,55.71008084848485,37.60446103030303,70186.0
150,55.71008084848485,37.60638833333333,70186.0
151,55.71008084848485,37.60831563636364,70186.0
152,55.71008084848485,37.610242939393935,70186.0
153,55.71008084848485,37.61217024242424,60287.0
154,55.71008084848485,37.61409754545454,60287.0
155,55.71008084848485,37.61602484848485,60287.0
156,55.71008084848485,37.61795215151515,60287.0
157,55.71008084848485,37.619879454545455,45486.0
158,55.71008084848485,37.62180675757576,45486.0
159,55.71008084848485,37.62373406060606,45486.0
160,55.71008084848485,37.62566136363636,45486.0
161,55.71008084848485,37.62758866666667,45486.0
162,55.71008084848485,37.63722518181818,41629.0
163,55.71008084848485,37.63915248484847,41629.0
164,55.71008084848485,37.64107978787879,41629.0
165,55.71008084848485,37.643007090909094,41629.0
166,55.71008084848485,37.64493439393939,38760.0
167,55.71008084848485,37.646861696969694,38760.0
168,55.71008084848485,37.66035281818181,44878.0
169,55.71008084848485,37.66228012121211,44878.0
170,55.71008084848485,37.66420742424242,44878.0
171,55.71008084848485,37.66613472727273,44878.0
172,55.71008084848485,37.66806203030303,39292.0
173,55.71008084848485,37.66998933333333,39292.0
174,55.71008084848485,37.67191663636363,39292.0
175,55.71008084848485,37.67384393939393,39292.0
176,55.710982797979796,37.522587,44346.0
177,55.710982797979796,37.580406090909094,52535.0
178,55.710982797979796,37.58233339393938,52535.0
179,55.710982797979796,37.584260696969686,52535.0
180,55.710982797979796,37.58618799999999,52535.0
181,55.710982797979796,37.595824515151506,44992.0
182,55.710982797979796,37.59775181818181,44992.0
183,55.710982797979796,37.59967912121211,44992.0
184,55.710982797979796,37.60160642424242,44992.0
185,55.710982797979796,37.603533727272726,44992.0
186,55.710982797979796,37.60546103030303,70186.0
187,55.710982797979796,37.60738833333333,70186.0
188,55.710982797979796,37.60931563636363,70186.0
189,55.710982797979796,37.61124293939393,70186.0
190,55.710982797979796,37.61317024242424,60287.0
191,55.710982797979796,37.61509754545454,60287.0
192,55.710982797979796,37.61702484848485,60287.0
193,55.710982797979796,37.61895215151515,60287.0
194,55.710982797979796,37.62087945454545,45486.0
195,55.710982797979796,37.62280675757575,45486.0
196,55.710982797979796,37.624734060606066,45486.0
197,55.710982797979796,37.62666136363636,45486.0
198,55.710982797979796,37.636297878787865,41629.0
199,55.710982797979796,37.63822518181818,41629.0
200,55.710982797979796,37.64015248484848,41629.0
201,55.710982797979796,37.64207978787879,41629.0
202,55.710982797979796,37.64400709090909,38760.0
203,55.710982797979796,37.64593439393939,38760.0
204,55.710982797979796,37.647861696969684,38760.0
205,55.710982797979796,37.66135281818181,44878.0
206,55.710982797979796,37.66328012121212,44878.0
207,55.710982797979796,37.66520742424242,44878.0
208,55.710982797979796,37.667134727272725,44878.0
209,55.710982797979796,37.669062030303024,39292.0
210,55.710982797979796,37.67098933333333,39292.0
211,55.710982797979796,37.67291663636364,39292.0
212,55.710982797979796,37.67484393939394,39292.0
213,55.71188474747475,37.521587,44346.0
214,55.71188474747475,37.523514303030296,44346.0
215,55.71188474747475,37.58133339393939,52535.0
216,55.71188474747475,37.583260696969695,52535.0
217,55.71188474747475,37.585188,52535.0
218,55.71188474747475,37.587115303030295,52535.0
219,55.71188474747475,37.59675181818181,44992.0
220,55.71188474747475,37.598679121212115,44992.0
221,55.71188474747475,37.60060642424242,44992.0
222,55.71188474747475,37.60253372727273,44992.0
223,55.71188474747475,37.60446103030303,70186.0
224,55.71188474747475,37.60638833333333,70186.0
225,55.71188474747475,37.60831563636364,70186.0
226,55.71188474747475,37.610242939393935,70186.0
227,55.71188474747475,37.61217024242424,60287.0
228,55.71188474747475,37.61409754545454,60287.0
229,55.71188474747475,37.61602484848485,60287.0
230,55.71188474747475,37.61795215151515,60287.0
231,55.71188474747475,37.619879454545455,45486.0
232,55.71188474747475,37.62180675757576,45486.0
233,55.71188474747475,37.62373406060606,45486.0
234,55.71188474747475,37.62566136363636,45486.0
235,55.71188474747475,37.62758866666667,45486.0
236,55.71188474747475,37.63722518181818,41629.0
237,55.71188474747475,37.63915248484847,41629.0
238,55.71188474747475,37.64107978787879,41629.0
239,55.71188474747475,37.643007090909094,41629.0
240,55.71188474747475,37.64493439393939,38760.0
241,55.71188474747475,37.646861696969694,38760.0
242,55.71188474747475,37.66035281818181,44878.0
243,55.71188474747475,37.66228012121211,44878.0
244,55.71188474747475,37.66420742424242,44878.0
245,55.71188474747475,37.66613472727273,44878.0
246,55.71188474747475,37.66806203030303,39292.0
247,55.71188474747475,37.66998933333333,39292.0
248,55.71188474747475,37.67191663636363,39292.0
249,55.71188474747475,37.67384393939393,39292.0
250,55.7127866969697,37.522587,44346.0
251,55.7127866969697,37.580406090909094,52535.0
252,55.7127866969697,37.58233339393938,52535.0
253,55.7127866969697,37.584260696969686,52535.0
254,55.7127866969697,37.58618799999999,52535.0
255,55.7127866969697,37.595824515151506,44992.0
256,55.7127866969697,37.59775181818181,44992.0
257,55.7127866969697,37.59967912121211,44992.0
258,55.7127866969697,37.60160642424242,44992.0
259,55.7127866969697,37.603533727272726,44992.0
260,55.7127866969697,37.60546103030303,70186.0
261,55.7127866969697,37.60738833333333,70186.0
262,55.7127866969697,37.60931563636363,70186.0
263,55.7127866969697,37.61124293939393,70186.0
264,55.7127866969697,37.61317024242424,60287.0
265,55.7127866969697,37.61509754545454,60287.0
266,55.7127866969697,37.61702484848485,60287.0
267,55.7127866969697,37.61895215151515,60287.0
268,55.7127866969697,37.62087945454545,45486.0
269,55.7127866969697,37.62280675757575,45486.0
270,55.7127866969697,37.624734060606066,45486.0
271,55.7127866969697,37.62666136363636,45486.0
272,55.7127866969697,37.636297878787865,41629.0
273,55.7127866969697,37.63822518181818,41629.0
274,55.7127866969697,37.64015248484848,41629.0
275,55.7127866969697,37.64207978787879,41629.0
276,55.7127866969697,37.64400709090909,38760.0
277,55.7127866969697,37.64593439393939,38760.0
278,55.7127866969697,37.647861696969684,38760.0
279,55.7127866969697,37.66135281818181,44878.0
280,55.7127866969697,37.66328012121212,44878.0
281,55.7127866969697,37.66520742424242,44878.0
282,55.7127866969697,37.667134727272725,44878.0
283,55.7127866969697,37.669062030303024,39292.0
284,55.7127866969697,37.67098933333333,39292.0
285,55.7127866969697,37.67291663636364,39292.0
286,55.7127866969697,37.67484393939394,39292.0
287,55.713688646464654,37.521587,44346.0
288,55.713688646464654,37.523514303030296,44346.0
289,55.713688646464654,37.58133339393939,52535.0
290,55.713688646464654,37.583260696969695,52535.0
291,55.713688646464654,37.585188,52535.0
292,55.713688646464654,37.587115303030295,52535.0
293,55.713688646464654,37.59675181818181,44992.0
294,55.713688646464654,37.598679121212115,44992.0
295,55.713688646464654,37.60060642424242,44992.0
296,55.713688646464654,37.60253372727273,44992.0
297,55.713688646464654,37.60446103030303,70186.0
298,55.713688646464654,37.60638833333333,70186.0
299,55.713688646464654,37.60831563636364,70186.0
300,55.713688646464654,37.610242939393935,70186.0
301,55.713688646464654,37.61217024242424,60287.0
302,55.713688646464654,37.61409754545454,60287.0
303,55.713688646464654,37.61602484848485,60287.0
304,55.713688646464654,37.61795215151515,60287.0
305,55.713688646464654,37.619879454545455,45486.0
306,55.713688646464654,37.62180675757576,45486.0
307,55.713688646464654,37.62373406060606,45486.0
308,55.713688646464654,37.62566136363636,45486.0
309,55.713688646464654,37.62758866666667,45486.0
310,55.713688646464654,37.63722518181818,41629.0
311,55.713688646464654,37.63915248484847,41629.0
312,55.713688646464654,37.64107978787879,41629.0
313,55.713688646464654,37.643007090909094,41629.0
314,55.713688646464654,37.64493439393939,38760.0
315,55.713688646464654,37.646861696969694,38760.0
316,55.713688646464654,37.65071630303029,38760.0
317,55.713688646464654,37.66035281818181,44878.0
318,55.713688646464654,37.66228012121211,44878.0
319,55.713688646464654,37.66420742424242,44878.0
320,55.713688646464654,37.66613472727273,44878.0
321,55.713688646464654,37.66806203030303,39292.0
322,55.713688646464654,37.66998933333333,39292.0
323,55.713688646464654,37.67191663636363,39292.0
324,55.713688646464654,37.67384393939393,39292.0
325,55.7145905959596,37.522587,46189.0
326,55.7145905959596,37.524514303030294,41382.0
327,55.7145905959596,37.5264416060606,41382.0
328,55.7145905959596,37.5283689090909,41382.0
329,55.7145905959596,37.53029621212121,41382.0
330,55.7145905959596,37.572696878787866,52402.0
331,55.7145905959596,37.57462418181818,52402.0
332,55.7145905959596,37.57655148484847,52402.0
333,55.7145905959596,37.58811530303029,46949.0
334,55.7145905959596,37.5900426060606,46949.0
335,55.7145905959596,37.591969909090906,46949.0
336,55.7145905959596,37.59389721212121,46949.0
337,55.7145905959596,37.60546103030303,38722.0
338,55.7145905959596,37.60738833333333,38722.0
339,55.7145905959596,37.60931563636363,38722.0
340,55.7145905959596,37.61124293939393,38722.0
341,55.7145905959596,37.61317024242424,34542.0
342,55.7145905959596,37.61509754545454,34542.0
343,55.7145905959596,37.61702484848485,34542.0
344,55.7145905959596,37.61895215151515,34542.0
345,55.7145905959596,37.62087945454545,40546.0
346,55.7145905959596,37.62280675757575,40546.0
347,55.7145905959596,37.624734060606066,40546.0
348,55.7145905959596,37.62666136363636,40546.0
349,55.7145905959596,37.628588666666666,44023.0
350,55.7145905959596,37.63051596969697,44023.0
351,55.7145905959596,37.63244327272727,44023.0
352,55.7145905959596,37.63437057575757,44023.0
353,55.7145905959596,37.64400709090909,43928.0
354,55.7145905959596,37.64593439393939,43928.0
355,55.7145905959596,37.649789,43928.0
356,55.7145905959596,37.6517163030303,41572.0
357,55.7145905959596,37.65364360606061,41572.0
358,55.7145905959596,37.655570909090905,41572.0
359,55.7145905959596,37.65749821212121,41572.0
360,55.7145905959596,37.659425515151504,41572.0
361,55.7145905959596,37.66135281818181,39292.0
362,55.7145905959596,37.66328012121212,39292.0
363,55.7145905959596,37.66520742424242,39292.0
364,55.7145905959596,37.667134727272725,39292.0
365,55.7145905959596,37.669062030303024,39444.0
366,55.7145905959596,37.67098933333333,39444.0
367,55.7145905959596,37.67291663636364,39444.0
368,55.7145905959596,37.67484393939394,39444.0
369,55.71549254545455,37.521587,46189.0
370,55.71549254545455,37.523514303030296,46189.0
371,55.71549254545455,37.5254416060606,41382.0
372,55.71549254545455,37.5273689090909,41382.0
373,55.71549254545455,37.52929621212121,41382.0
374,55.71549254545455,37.5312235151515,41382.0
375,55.71549254545455,37.57169687878788,52402.0
376,55.71549254545455,37.57362418181818,52402.0
377,55.71549254545455,37.575551484848475,52402.0
378,55.71549254545455,37.57747878787878,52402.0
379,55.71549254545455,37.5890426060606,46949.0
380,55.71549254545455,37.59096990909091,46949.0
381,55.71549254545455,37.59289721212121,46949.0
382,55.71549254545455,37.59482451515152,46949.0
383,55.71549254545455,37.60446103030303,38722.0
384,55.71549254545455,37.60638833333333,38722.0
385,55.71549254545455,37.60831563636364,38722.0
386,55.71549254545455,37.610242939393935,38722.0
387,55.71549254545455,37.61217024242424,34542.0
388,55.71549254545455,37.61409754545454,34542.0
389,55.71549254545455,37.61602484848485,34542.0
390,55.71549254545455,37.61795215151515,34542.0
391,55.71549254545455,37.619879454545455,40546.0
392,55.71549254545455,37.62180675757576,40546.0
393,55.71549254545455,37.62373406060606,40546.0
394,55.71549254545455,37.62566136363636,40546.0
395,55.71549254545455,37.62758866666667,40546.0
396,55.71549254545455,37.62951596969697,44023.0
397,55.71549254545455,37.631443272727275,44023.0
398,55.71549254545455,37.63337057575757,44023.0
399,55.71549254545455,37.63529787878787,44023.0
400,55.71549254545455,37.64493439393939,43928.0
401,55.71549254545455,37.646861696969694,43928.0
402,55.71549254545455,37.65071630303029,43928.0
403,55.71549254545455,37.65264360606061,41572.0
404,55.71549254545455,37.65457090909091,41572.0
405,55.71549254545455,37.65649821212122,41572.0
406,55.71549254545455,37.65842551515153,41572.0
407,55.71549254545455,37.66035281818181,39292.0
408,55.71549254545455,37.66228012121211,39292.0
409,55.71549254545455,37.66420742424242,39292.0
410,55.71549254545455,37.66613472727273,39292.0
411,55.71549254545455,37.66806203030303,39444.0
412,55.71549254545455,37.66998933333333,39444.0
413,55.71549254545455,37.67191663636363,39444.0
414,55.71549254545455,37.67384393939393,39444.0
415,55.71639449494949,37.522587,46189.0
416,55.71639449494949,37.524514303030294,41382.0
417,55.71639449494949,37.5264416060606,41382.0
418,55.71639449494949,37.5283689090909,41382.0
419,55.71639449494949,37.53029621212121,41382.0
420,55.71639449494949,37.572696878787866,52402.0
421,55.71639449494949,37.57462418181818,52402.0
422,55.71639449494949,37.57655148484847,52402.0
423,55.71639449494949,37.57847878787878,52402.0
424,55.71639449494949,37.58811530303029,46949.0
425,55.71639449494949,37.5900426060606,46949.0
426,55.71639449494949,37.591969909090906,46949.0
427,55.71639449494949,37.59389721212121,46949.0
428,55.71639449494949,37.60546103030303,38722.0
429,55.71639449494949,37.60738833333333,38722.0
430,55.71639449494949,37.60931563636363,38722.0
431,55.71639449494949,37.61124293939393,38722.0
432,55.71639449494949,37.61317024242424,34542.0
433,55.71639449494949,37.61509754545454,34542.0
434,55.71639449494949,37.61702484848485,34542.0
435,55.71639449494949,37.61895215151515,34542.0
436,55.71639449494949,37.62087945454545,40546.0
437,55.71639449494949,37.62280675757575,40546.0
438,55.71639449494949,37.624734060606066,40546.0
439,55.71639449494949,37.62666136363636,40546.0
440,55.71639449494949,37.628588666666666,44023.0
441,55.71639449494949,37.63051596969697,44023.0
442,55.71639449494949,37.63244327272727,44023.0
443,55.71639449494949,37.63437057575757,44023.0
444,55.71639449494949,37.64400709090909,43928.0
445,55.71639449494949,37.64593439393939,43928.0
446,55.71639449494949,37.649789,43928.0
447,55.71639449494949,37.6517163030303,41572.0
448,55.71639449494949,37.65364360606061,41572.0
449,55.71639449494949,37.655570909090905,41572.0
450,55.71639449494949,37.65749821212121,41572.0
451,55.71639449494949,37.659425515151504,41572.0
452,55.71639449494949,37.66135281818181,39292.0
453,55.71639449494949,37.66328012121212,39292.0
454,55.71639449494949,37.66520742424242,39292.0
455,55.71639449494949,37.667134727272725,39292.0
456,55.71639449494949,37.669062030303024,39444.0
457,55.71639449494949,37.67098933333333,39444.0
458,55.71639449494949,37.67291663636364,39444.0
459,55.71639449494949,37.67484393939394,39444.0
460,55.717296444444436,37.521587,46189.0
461,55.717296444444436,37.523514303030296,46189.0
462,55.717296444444436,37.5254416060606,41382.0
463,55.717296444444436,37.5273689090909,41382.0
464,55.717296444444436,37.52929621212121,41382.0
465,55.717296444444436,37.5312235151515,41382.0
466,55.717296444444436,37.57169687878788,52402.0
467,55.717296444444436,37.57362418181818,52402.0
468,55.717296444444436,37.575551484848475,52402.0
469,55.717296444444436,37.57747878787878,52402.0
470,55.717296444444436,37.579406090909096,52402.0
471,55.717296444444436,37.5890426060606,46949.0
472,55.717296444444436,37.59096990909091,46949.0
473,55.717296444444436,37.59289721212121,46949.0
474,55.717296444444436,37.59482451515152,46949.0
475,55.717296444444436,37.60446103030303,38722.0
476,55.717296444444436,37.60638833333333,38722.0
477,55.717296444444436,37.60831563636364,38722.0
478,55.717296444444436,37.610242939393935,38722.0
479,55.717296444444436,37.61217024242424,34542.0
480,55.717296444444436,37.61409754545454,34542.0
481,55.717296444444436,37.61602484848485,34542.0
482,55.717296444444436,37.61795215151515,34542.0
483,55.717296444444436,37.619879454545455,40546.0
484,55.717296444444436,37.62180675757576,40546.0
485,55.717296444444436,37.62373406060606,40546.0
486,55.717296444444436,37.62566136363636,40546.0
487,55.717296444444436,37.62758866666667,40546.0
488,55.717296444444436,37.62951596969697,44023.0
489,55.717296444444436,37.631443272727275,44023.0
490,55.717296444444436,37.63337057575757,44023.0
491,55.717296444444436,37.63529787878787,44023.0
492,55.717296444444436,37.64493439393939,43928.0
493,55.717296444444436,37.646861696969694,43928.0
494,55.717296444444436,37.65071630303029,43928.0
495,55.717296444444436,37.65264360606061,41572.0
496,55.717296444444436,37.65457090909091,41572.0
497,55.717296444444436,37.65649821212122,41572.0
498,55.717296444444436,37.65842551515153,41572.0
499,55.717296444444436,37.66035281818181,39292.0
500,55.717296444444436,37.66228012121211,39292.0
501,55.717296444444436,37.66420742424242,39292.0
502,55.717296444444436,37.66613472727273,39292.0
503,55.717296444444436,37.66806203030303,39444.0
504,55.717296444444436,37.66998933333333,39444.0
505,55.717296444444436,37.67191663636363,39444.0
506,55.717296444444436,37.67384393939393,39444.0
507,55.7181983939394,37.522587,37259.0
508,55.7181983939394,37.524514303030294,44422.0
509,55.7181983939394,37.5264416060606,44422.0
510,55.7181983939394,37.5283689090909,44422.0
511,55.7181983939394,37.53029621212121,44422.0
512,55.7181983939394,37.55920575757576,54625.0
513,55.7181983939394,37.561133060606046,54625.0
514,55.7181983939394,37.56306036363636,54625.0
515,55.7181983939394,37.56498766666665,79572.0
516,55.7181983939394,37.56691496969697,79572.0
517,55.7181983939394,37.568842272727274,79572.0
518,55.7181983939394,37.57076957575757,79572.0
519,55.7181983939394,37.572696878787866,51718.0
520,55.7181983939394,37.57462418181818,51718.0
521,55.7181983939394,37.57655148484847,51718.0
522,55.7181983939394,37.57847878787878,51718.0
523,55.7181983939394,37.580406090909094,59926.0
524,55.7181983939394,37.58233339393938,59926.0
525,55.7181983939394,37.58618799999999,59926.0
526,55.7181983939394,37.595824515151506,46056.0
527,55.7181983939394,37.59775181818181,46056.0
528,55.7181983939394,37.59967912121211,46056.0
529,55.7181983939394,37.60160642424242,46056.0
530,55.7181983939394,37.603533727272726,46056.0
531,55.7181983939394,37.60546103030303,47025.0
532,55.7181983939394,37.60738833333333,47025.0
533,55.7181983939394,37.60931563636363,47025.0
534,55.7181983939394,37.61124293939393,47025.0
535,55.7181983939394,37.61317024242424,50255.0
536,55.7181983939394,37.61509754545454,50255.0
537,55.7181983939394,37.61702484848485,50255.0
538,55.7181983939394,37.61895215151515,50255.0
539,55.7181983939394,37.62087945454545,51072.0
540,55.7181983939394,37.62280675757575,51072.0
541,55.7181983939394,37.624734060606066,51072.0
542,55.7181983939394,37.62666136363636,51072.0
543,55.7181983939394,37.64400709090909,49856.0
544,55.7181983939394,37.64593439393939,49856.0
545,55.7181983939394,37.647861696969684,49856.0
546,55.7181983939394,37.65364360606061,41724.0
547,55.7181983939394,37.655570909090905,41724.0
548,55.7181983939394,37.65749821212121,41724.0
549,55.7181983939394,37.659425515151504,41724.0
550,55.7181983939394,37.66135281818181,40584.0
551,55.7181983939394,37.66328012121212,40584.0
552,55.7181983939394,37.66520742424242,40584.0
553,55.7181983939394,37.667134727272725,40584.0
554,55.7181983939394,37.669062030303024,35929.0
555,55.7181983939394,37.67098933333333,35929.0
556,55.7181983939394,37.67291663636364,35929.0
557,55.7181983939394,37.67484393939394,35929.0
558,55.71910034343434,37.521587,37259.0
559,55.71910034343434,37.523514303030296,37259.0
560,55.71910034343434,37.5254416060606,44422.0
561,55.71910034343434,37.5273689090909,44422.0
562,55.71910034343434,37.52929621212121,44422.0
563,55.71910034343434,37.5312235151515,44422.0
564,55.71910034343434,37.556278454545456,54625.0
565,55.71910034343434,37.55820575757576,54625.0
566,55.71910034343434,37.560133060606056,54625.0
567,55.71910034343434,37.56206036363636,54625.0
568,55.71910034343434,37.563987666666655,79572.0
569,55.71910034343434,37.56591496969697,79572.0
570,55.71910034343434,37.567842272727276,79572.0
571,55.71910034343434,37.56976957575758,79572.0
572,55.71910034343434,37.57169687878788,51718.0
573,55.71910034343434,37.57362418181818,51718.0
574,55.71910034343434,37.575551484848475,51718.0
575,55.71910034343434,37.57747878787878,51718.0
576,55.71910034343434,37.579406090909096,51718.0
577,55.71910034343434,37.58133339393939,59926.0
578,55.71910034343434,37.583260696969695,59926.0
579,55.71910034343434,37.587115303030295,59926.0
580,55.71910034343434,37.59675181818181,46056.0
581,55.71910034343434,37.598679121212115,46056.0
582,55.71910034343434,37.60060642424242,46056.0
583,55.71910034343434,37.60253372727273,46056.0
584,55.71910034343434,37.60446103030303,47025.0
585,55.71910034343434,37.60638833333333,47025.0
586,55.71910034343434,37.60831563636364,47025.0
587,55.71910034343434,37.610242939393935,47025.0
588,55.71910034343434,37.61217024242424,50255.0
589,55.71910034343434,37.61409754545454,50255.0
590,55.71910034343434,37.61602484848485,50255.0
591,55.71910034343434,37.61795215151515,50255.0
592,55.71910034343434,37.619879454545455,51072.0
593,55.71910034343434,37.62180675757576,51072.0
594,55.71910034343434,37.62373406060606,51072.0
595,55.71910034343434,37.62566136363636,51072.0
596,55.71910034343434,37.62758866666667,51072.0
597,55.71910034343434,37.64493439393939,49856.0
598,55.71910034343434,37.646861696969694,49856.0
599,55.71910034343434,37.648789,49856.0
600,55.71910034343434,37.65457090909091,41724.0
601,55.71910034343434,37.65649821212122,41724.0
602,55.71910034343434,37.65842551515153,41724.0
603,55.71910034343434,37.66035281818181,40584.0
604,55.71910034343434,37.66228012121211,40584.0
605,55.71910034343434,37.66420742424242,40584.0
606,55.71910034343434,37.66613472727273,40584.0
607,55.71910034343434,37.66806203030303,35929.0
608,55.71910034343434,37.66998933333333,35929.0
609,55.71910034343434,37.67191663636363,35929.0
610,55.71910034343434,37.67384393939393,35929.0
611,55.720002292929294,37.522587,37259.0
612,55.720002292929294,37.524514303030294,44422.0
613,55.720002292929294,37.5264416060606,44422.0
